trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20250214,BSE,4271724777.0,760135879.0,837046417.0,417662.0,8949.0,4272142439.0,26165.0
20250213,SZSE,896870643678.0,100611797205.0,100905793335.0,3587138065.0,25416774.0,900457781743.0,627534184.0
20250213,SSE,940585522678.0,78785245943.0,79330406764.0,7552674042.0,57468483.0,948138196720.0,2046117139.0
20250213,BSE,4267889675.0,928908098.0,1006371537.0,493805.0,6304.0,4268383480.0,49343.0
20250212,SZSE,897181033285.0,97483790652.0,92347487548.0,3619324665.0,30669908.0,900800357950.0,622947982.0
20250212,SSE,941142844137.0,74195992923.0,72187787337.0,7554332159.0,56438822.0,948697176296.0,2029535676.0
20250212,BSE,4223184203.0,961619681.0,1041214188.0,414992.0,0.0,4223599195.0,44039.0
20250211,SZSE,892061787291.0,88476487977.0,85145489154.0,3519677269.0,35266550.0,895581464560.0,612090523.0
20250211,SSE,939146823237.0,68991323695.0,66378149195.0,7387044509.0,104700720.0,946533867746.0,2018807076.0
20250211,BSE,4132117232.0,1199879601.0,1277948753.0,708522.0,11700.0,4132825754.0,64539.0
20250210,SZSE,888741244299.0,98304532563.0,87739359068.0,3480768019.0,34769684.0,892222012318.0,596525797.0
20250210,SSE,936541604647.0,75979123469.0,67453719058.0,7242119013.0,87479397.0,943783723660.0,1958328584.0
20250210,BSE,3907680015.0,750806366.0,826276470.0,597463.0,16716.0,3908277478.0,65216.0
20250207,SZSE,878190423408.0,116104264568.0,109591475860.0,3391382795.0,30885508.0,881581806203.0,579657863.0
20250207,SSE,928035285866.0,89421359099.0,85016164215.0,7040564156.0,95393542.0,935075850022.0,1913695383.0
20250207,BSE,3835049943.0,957395433.0,1031951377.0,537201.0,6500.0,3835587144.0,54700.0
20250206,SZSE,871693200998.0,89471432264.0,81117746760.0,3257264974.0,30514622.0,874950465972.0,579418341.0
20250206,SSE,923656820579.0,69922345231.0,63647290583.0,6814698903.0,71877167.0,930471519482.0,1896167686.0
20250206,BSE,3660403079.0,516898740.0,591767046.0,479803.0,5000.0,3660882882.0,52700.0
20250205,SZSE,863353272384.0,70926796896.0,61675598605.0,3062208529.0,28515157.0,866415480913.0,569384486.0
20250205,SSE,917392767343.0,59985310765.0,49367988556.0,6613023309.0,76575363.0,924005790652.0,1895547148.0
20250205,BSE,3635435047.0,291779339.0,365961518.0,476692.0,2500.0,3635911739.0,50200.0
20250127,SZSE,854111725002.0,52998664416.0,71100920760.0,2925708925.0,38430523.0,857037433927.0,561477967.0
20250127,SSE,906836932381.0,42241517112.0,58495965231.0,6487615579.0,138061674.0,913324547960.0,1901506071.0
20250127,BSE,3588255482.0,204816286.0,281077555.0,404820.0,0.0,3588660302.0,47700.0
20250124,SZSE,871920230667.0,62878226989.0,67747722250.0,3048186442.0,15979516.0,874968417109.0,549841551.0
20250124,SSE,923170752645.0,50086425277.0,56259919328.0,6483695028.0,35501445.0,929654447673.0,1826680161.0
20250124,BSE,3705369120.0,301037411.0,380060204.0,440159.0,11000.0,3705809279.0,49700.0
20250123,SZSE,876806477751.0,72996881877.0,75108152994.0,3197004141.0,20780711.0,880003481892.0,588617352.0
20250123,SSE,929453719597.0,59724991108.0,62698806369.0,6853057803.0,116506243.0,936306777400.0,1937450525.0
20250123,BSE,3718340221.0,350328669.0,431894069.0,353468.0,7577.0,3718693689.0,59584.0
20250122,SZSE,878814041972.0,57445447129.0,60046437513.0,3322095474.0,33982247.0,882136137446.0,598121209.0
20250122,SSE,932612094200.0,49208304744.0,48426862308.0,6937710624.0,106974768.0,939549804824.0,1959279705.0
20250122,BSE,3750561263.0,308206303.0,389128595.0,614992.0,2050.0,3751176255.0,66192.0
20250121,SZSE,881376828412.0,65554585559.0,64482711891.0,3358585160.0,31917400.0,884735413572.0,585941435.0
20250121,SSE,931833618165.0,51901905868.0,51616035377.0,6922513760.0,113296417.0,938756131925.0,1921433088.0
20250121,BSE,3794983294.0,318225995.0,399698032.0,753452.0,10117.0,3795736746.0,70873.0
20250120,SZSE,880318780178.0,60585787908.0,59257595154.0,3298589893.0,18431489.0,883617370071.0,575174389.0
20250120,SSE,931550947430.0,50796010934.0,51187882094.0,6808207228.0,52349806.0,938359154658.0,1860518338.0
20250120,BSE,3816925908.0,340691926.0,423841741.0,696730.0,13768.0,3817622638.0,70383.0
20250117,SZSE,879011707399.0,54932935798.0,58019886387.0,3274051675.0,17781740.0,882285759074.0,571787231.0
20250117,SSE,931949689547.0,48099775514.0,51718019835.0,6788528581.0,42559892.0,938738218128.0,1870945259.0
20250117,BSE,3813186759.0,383837454.0,467223718.0,566674.0,6279.0,3813753433.0,56615.0
20250116,SZSE,882108386185.0,64092363793.0,63225058082.0,3275712889.0,48532999.0,885384099074.0,576071334.0
20250116,SSE,935572524508.0,55337854569.0,55006490754.0,6869158500.0,101362385.0,942441683008.0,1906071345.0
20250116,BSE,3800197325.0,429518261.0,509978956.0,728334.0,1100.0,3800925659.0,69136.0
20250115,SZSE,881245241471.0,57613943665.0,56381426521.0,3181302478.0,37414868.0,884426543949.0,556605724.0
20250115,SSE,935243523067.0,47392505448.0,47129166619.0,6881502074.0,122794474.0,942125025141.0,1932772665.0
20250115,BSE,3818754963.0,566390354.0,646471950.0,711973.0,2013.0,3819466936.0,70049.0
20250114,SZSE,879785955364.0,71829433061.0,63921455567.0,3175740905.0,26559200.0,882961696269.0,537472946.0
20250114,SSE,934983756674.0,61134374592.0,57641323865.0,6765618986.0,87715491.0,941749375660.0,1864090389.0
20250114,BSE,3779051734.0,543874085.0,620523972.0,788029.0,32602.0,3779839763.0,76787.0
20250113,SZSE,871846770369.0,39393254358.0,70524710219.0,3163514729.0,22105140.0,875010285098.0,587462013.0
20250113,SSE,931498491977.0,39276052098.0,39611208734.0,6728814379.0,52582295.0,938227306356.0,1961130508.0
20250113,BSE,3691959941.0,200437166.0,275234526.0,376923.0,29238.0,3692336864.0,44985.0
20250110,SZSE,872353588738.0,49943205709.0,55920999928.0,3205566997.0,26851486.0,875559155735.0,609080863.0
20250110,SSE,931847072917.0,46445929478.0,49281308147.0,6925447089.0,56239094.0,938772520006.0,2060432288.0
20250110,BSE,3675894722.0,279467622.0,356986380.0,284021.0,2315.0,3676178743.0,17762.0
20250109,SZSE,878278402803.0,51984074976.0,52336508921.0,3256225646.0,31921178.0,881534628449.0,601405095.0
20250109,SSE,934699072676.0,44397224527.0,44484337309.0,7089977374.0,101663196.0,941789050050.0,2075767923.0
20250109,BSE,3760247586.0,389060180.0,469333785.0,570551.0,0.0,3760818137.0,47947.0
20250108,SZSE,878661817018.0,54968113146.0,57523965191.0,3135208540.0,46145026.0,881797025558.0,587384906.0
20250108,SSE,934798277212.0,51011208618.0,52825749183.0,7020115928.0,220245868.0,941818393140.0,2054264539.0
20250108,BSE,3708878602.0,295239233.0,375962280.0,740701.0,0.0,3709619303.0,75717.0
20250107,SZSE,881231344093.0,48784844142.0,48200722619.0,3080472786.0,35575177.0,884311816879.0,561608586.0
20250107,SSE,936619486694.0,43721076608.0,44039378917.0,6564452550.0,79112576.0,943183939244.0,1902959083.0
20250107,BSE,3726746536.0,266269125.0,346620824.0,738810.0,600.0,3727485346.0,75717.0
20250106,SZSE,880657972461.0,40804326174.0,45411540394.0,2936880576.0,19887640.0,883594853037.0,546109601.0
20250106,SSE,936940484542.0,38625308830.0,42031300809.0,6406728687.0,62821301.0,943347213229.0,1879109078.0
20250106,BSE,3723627849.0,240877845.0,320156811.0,790640.0,1000.0,3724418489.0,79900.0
20250103,SZSE,885277404972.0,51305754726.0,61309337148.0,2967871605.0,27036140.0,888245276577.0,551615030.0
20250103,SSE,940349502202.0,47446905780.0,55119501887.0,6597955717.0,53341607.0,946947457919.0,1944511417.0
20250103,BSE,3744104288.0,259904590.0,339864873.0,745685.0,16283.0,3744849973.0,79500.0
20250102,SZSE,895259667977.0,60597764263.0,66116257694.0,3076920641.0,22256088.0,898336588618.0,549998735.0
20250102,SSE,948028697338.0,61694892869.0,63161317001.0,6920630454.0,78899226.0,954949327792.0,2000021260.0
20250102,BSE,3834571918.0,263241551.0,341787923.0,649515.0,50140.0,3835221433.0,64217.0
